Order_ID,Order_Date,Ship_Date,Customer_Name,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
ORD0676,2023-03-11,2023-03-17,Customer_148,East,Accessories,Covers,Covers 17,115794.22,5,0.07,-1340.1
ORD0677,2024-04-17,2024-04-18,Customer_91,South,Laptops,Gaming,Gaming 15,48569.07,9,0.01,6724.83
ORD0678,2024-10-01,2024-10-07,Customer_84,East,Tablets,iPad,iPad 3,4670.28,2,0.06,832.6
ORD0679,2023-07-15,2023-07-19,Customer_45,West,Phones,iPhone,iPhone 31,70334.28,9,0.05,5742.55
ORD0680,2024-11-10,2024-11-16,Customer_137,South,Phones,Android,Android 25,49129.85,1,0.26,-4127.43
ORD0681,2023-08-30,2023-09-02,Customer_171,North,Tablets,Windows Tablet,Windows Tablet 50,52471.44,1,0.26,-692.1
ORD0682,2023-08-06,2023-08-10,Customer_51,West,Accessories,Chargers,Chargers 47,13363.26,10,0.2,330.93
ORD0683,2023-12-03,2023-12-09,Customer_80,East,Tablets,iPad,iPad 37,91443.4,2,0.04,6689.65
ORD0684,2023-03-23,2023-03-24,Customer_92,North,Laptops,Business,Business 46,113270.9,2,0.28,-5203.22
ORD0685,2023-06-28,2023-07-03,Customer_34,East,Accessories,Covers,Covers 14,111391.29,8,0.19,-7011.5
ORD0686,2023-02-13,2023-02-18,Customer_53,North,Phones,Feature Phone,Feature Phone 5,33287.02,2,0.03,1872.72
ORD0687,2024-12-11,2024-12-14,Customer_49,East,Phones,iPhone,iPhone 32,105050.28,4,0.28,-12517.51
ORD0688,2023-07-27,2023-08-03,Customer_4,East,Laptops,Business,Business 9,82126.99,2,0.25,-5750.09
ORD0689,2024-10-01,2024-10-07,Customer_145,South,Accessories,Chargers,Chargers 24,115841.29,1,0.08,15285.68
ORD0690,2023-11-27,2023-11-28,Customer_180,East,Tablets,Windows Tablet,Windows Tablet 30,100167.43,3,0.02,11895.01
ORD0691,2023-04-10,2023-04-13,Customer_137,South,Accessories,Covers,Covers 47,44562.59,1,0.01,1783.08
ORD0692,2023-07-06,2023-07-13,Customer_157,East,Laptops,Gaming,Gaming 32,70066.8,4,0.05,9831.2
ORD0693,2023-11-26,2023-12-01,Customer_86,South,Phones,Feature Phone,Feature Phone 39,80370.61,7,0.28,-7120.8
ORD0694,2023-08-05,2023-08-09,Customer_28,West,Tablets,Windows Tablet,Windows Tablet 32,63030.08,9,0.22,-7359.23
ORD0695,2023-03-27,2023-03-30,Customer_54,South,Tablets,iPad,iPad 41,110250.96,5,0.05,8867.92
ORD0696,2023-11-18,2023-11-23,Customer_181,North,Tablets,Android Tablet,Android Tablet 4,48482.51,6,0.26,-2749.71
ORD0697,2023-08-17,2023-08-24,Customer_23,East,Accessories,Headphones,Headphones 16,79478.05,1,0.01,10067.76
ORD0698,2023-04-28,2023-05-05,Customer_177,South,Tablets,iPad,iPad 10,92465.93,2,0.26,-6371.62
ORD0699,2024-11-12,2024-11-17,Customer_41,North,Tablets,Windows Tablet,Windows Tablet 11,13191.66,10,0.08,302.76
ORD0700,2023-12-17,2023-12-20,Customer_115,East,Tablets,Windows Tablet,Windows Tablet 31,23672.74,9,0.08,689.15
ORD0701,2024-08-27,2024-09-01,Customer_15,East,Accessories,Chargers,Chargers 46,113672.88,9,0.1,13384.89
ORD0702,2024-04-07,2024-04-09,Customer_161,South,Accessories,Headphones,Headphones 34,32225.29,3,0.1,2635.44
ORD0703,2023-09-29,2023-10-05,Customer_65,South,Laptops,Ultrabook,Ultrabook 42,117402.74,8,0.09,-894.76
ORD0704,2024-05-29,2024-05-30,Customer_51,South,Phones,iPhone,iPhone 29,65912.17,7,0.14,5054.63
ORD0705,2024-11-18,2024-11-24,Customer_54,East,Tablets,Windows Tablet,Windows Tablet 28,85726.49,9,0.28,-17139.73
ORD0706,2024-07-31,2024-08-05,Customer_162,North,Tablets,iPad,iPad 39,27697.04,9,0.07,-41.55
ORD0707,2023-12-29,2024-01-02,Customer_173,West,Laptops,Ultrabook,Ultrabook 39,89100.07,2,0.12,5559.26
ORD0708,2024-06-19,2024-06-26,Customer_152,West,Phones,iPhone,iPhone 12,108613.77,4,0.22,-9280.3
ORD0709,2023-04-24,2023-04-27,Customer_70,East,Laptops,Ultrabook,Ultrabook 15,99611.74,7,0.27,-17944.25
ORD0710,2024-07-18,2024-07-25,Customer_88,East,Tablets,Android Tablet,Android Tablet 10,56328.55,8,0.09,2820.09
ORD0711,2023-02-11,2023-02-18,Customer_110,North,Accessories,Covers,Covers 49,19718.04,5,0.18,709.43
ORD0712,2024-06-01,2024-06-04,Customer_85,North,Phones,Feature Phone,Feature Phone 2,115459.56,1,0.13,-7765.31
ORD0713,2024-03-06,2024-03-07,Customer_69,West,Accessories,Covers,Covers 47,60479.99,3,0.01,11980.4
ORD0714,2024-03-15,2024-03-17,Customer_70,South,Accessories,Covers,Covers 23,20783.5,3,0.12,314.74
ORD0715,2024-05-02,2024-05-08,Customer_179,West,Laptops,Ultrabook,Ultrabook 4,84486.97,4,0.22,-4634.57
ORD0716,2024-05-04,2024-05-07,Customer_185,North,Accessories,Covers,Covers 1,102768.12,3,0.12,2945.99
ORD0717,2024-12-19,2024-12-20,Customer_176,North,Accessories,Headphones,Headphones 21,11110.73,1,0.04,754.56
ORD0718,2023-09-21,2023-09-28,Customer_26,South,Accessories,Covers,Covers 27,21381.24,3,0.1,-448.66
ORD0719,2024-12-16,2024-12-21,Customer_18,West,Phones,Feature Phone,Feature Phone 23,39240.15,5,0.03,3287.04
ORD0720,2024-04-08,2024-04-14,Customer_188,East,Tablets,iPad,iPad 35,113827.97,3,0.15,1321.15
ORD0721,2024-10-31,2024-11-06,Customer_181,South,Accessories,Covers,Covers 36,3988.37,2,0.16,173.69
ORD0722,2024-08-27,2024-08-30,Customer_35,West,Laptops,Business,Business 33,30973.54,9,0.16,-1433.81
ORD0723,2023-01-05,2023-01-07,Customer_156,East,Tablets,Android Tablet,Android Tablet 27,88915.47,5,0.07,1446.16
ORD0724,2024-12-31,2025-01-03,Customer_52,West,Tablets,Android Tablet,Android Tablet 4,94269.21,1,0.13,-5354.04
ORD0725,2023-05-26,2023-05-29,Customer_165,South,Phones,Android,Android 2,52039.89,9,0.26,-6847.67
ORD0726,2024-03-28,2024-04-01,Customer_151,West,Accessories,Covers,Covers 42,30718.75,5,0.03,1391.78
ORD0727,2024-02-09,2024-02-13,Customer_86,North,Phones,Android,Android 4,79727.37,4,0.2,1075.31
ORD0728,2024-11-28,2024-12-03,Customer_7,East,Tablets,Android Tablet,Android Tablet 2,3462.87,10,0.21,31.58
ORD0729,2024-01-05,2024-01-10,Customer_96,West,Accessories,Chargers,Chargers 20,36206.02,1,0.27,-1976.56
ORD0730,2023-12-02,2023-12-06,Customer_141,West,Accessories,Headphones,Headphones 27,76446.99,1,0.02,8596.94
ORD0731,2023-04-24,2023-04-29,Customer_107,South,Laptops,Gaming,Gaming 50,62240.23,2,0.01,7604.13
ORD0732,2024-03-01,2024-03-08,Customer_186,North,Phones,iPhone,iPhone 22,33088.86,2,0.24,-4571.24
ORD0733,2024-07-02,2024-07-03,Customer_38,North,Laptops,Business,Business 9,87501.29,10,0.22,-14807.32
ORD0734,2023-02-04,2023-02-10,Customer_198,North,Laptops,Gaming,Gaming 10,77231.93,5,0.06,11347.22
ORD0735,2024-10-10,2024-10-15,Customer_27,South,Phones,Android,Android 50,72645.51,9,0.05,761.83
ORD0736,2024-09-16,2024-09-18,Customer_190,East,Accessories,Covers,Covers 1,75469.01,1,0.23,-7323.58
ORD0737,2024-04-22,2024-04-26,Customer_17,West,Accessories,Headphones,Headphones 8,105687.18,5,0.09,10220.45
ORD0738,2023-12-24,2023-12-25,Customer_39,West,Laptops,Business,Business 33,93185.75,2,0.23,-5461.73
ORD0739,2024-08-14,2024-08-16,Customer_124,East,Phones,iPhone,iPhone 41,117624.72,5,0.19,6777.35
ORD0740,2023-01-11,2023-01-12,Customer_14,North,Phones,Android,Android 2,89122.44,10,0.27,-2778.5
ORD0741,2023-10-06,2023-10-13,Customer_101,South,Tablets,Windows Tablet,Windows Tablet 46,34952.54,6,0.25,-6135.35
ORD0742,2024-02-08,2024-02-11,Customer_84,West,Tablets,Windows Tablet,Windows Tablet 39,41664.8,8,0.13,3813.76
ORD0743,2023-09-27,2023-09-28,Customer_178,North,Accessories,Chargers,Chargers 7,95256.91,2,0.16,-1852.7
ORD0744,2024-05-08,2024-05-14,Customer_40,East,Tablets,Windows Tablet,Windows Tablet 3,66992.52,1,0.28,-9870.75
ORD0745,2023-08-12,2023-08-15,Customer_86,West,Phones,iPhone,iPhone 19,10873.37,9,0.24,-1083.53
ORD0746,2024-10-03,2024-10-10,Customer_22,East,Accessories,Chargers,Chargers 8,15143.87,6,0.05,2638.35
ORD0747,2024-01-24,2024-01-28,Customer_133,West,Laptops,Gaming,Gaming 37,36510.19,3,0.02,2767.08
ORD0748,2023-06-05,2023-06-08,Customer_41,West,Laptops,Gaming,Gaming 29,42739.79,9,0.07,3209.11
ORD0749,2024-03-14,2024-03-15,Customer_176,East,Laptops,Business,Business 7,30661.09,4,0.1,688.45
ORD0750,2023-12-22,2023-12-23,Customer_172,South,Phones,iPhone,iPhone 28,82012.24,9,0.17,-9236.02
ORD0751,2024-08-19,2024-08-21,Customer_183,East,Laptops,Ultrabook,Ultrabook 7,66514.66,1,0.26,-2699.98
ORD0752,2023-05-03,2023-05-06,Customer_146,East,Laptops,Business,Business 19,94124.94,3,0.18,5868.01
ORD0753,2024-02-12,2024-02-18,Customer_73,North,Phones,Feature Phone,Feature Phone 47,7660.93,7,0.19,-612.75
ORD0754,2023-03-14,2023-03-15,Customer_112,South,Phones,iPhone,iPhone 14,114804.57,5,0.27,-11263.67
ORD0755,2023-09-19,2023-09-20,Customer_15,East,Tablets,iPad,iPad 5,6690.36,4,0.04,870.75
ORD0756,2024-03-24,2024-03-26,Customer_44,South,Accessories,Headphones,Headphones 37,51344.74,2,0.27,-6859.29
ORD0757,2024-01-03,2024-01-05,Customer_117,South,Laptops,Gaming,Gaming 30,5409.12,9,0.17,99.47
ORD0758,2024-07-22,2024-07-29,Customer_43,West,Tablets,Windows Tablet,Windows Tablet 32,55605.52,10,0.25,-10527.84
ORD0759,2023-09-19,2023-09-23,Customer_89,South,Phones,iPhone,iPhone 17,45262.81,1,0.19,-4932.55
ORD0760,2023-10-27,2023-10-28,Customer_103,West,Laptops,Business,Business 44,25374.11,9,0.13,-974.56
ORD0761,2023-12-05,2023-12-10,Customer_150,West,Tablets,Android Tablet,Android Tablet 28,22592.63,2,0.11,542.65
ORD0762,2023-12-12,2023-12-16,Customer_45,West,Phones,Feature Phone,Feature Phone 46,21966.94,6,0.16,-2390.46
ORD0763,2023-01-25,2023-01-31,Customer_185,South,Phones,Android,Android 25,8457.95,1,0.24,-10.88
ORD0764,2023-04-20,2023-04-26,Customer_142,North,Accessories,Chargers,Chargers 31,46352.64,4,0.02,8396.65
ORD0765,2024-08-26,2024-09-02,Customer_81,South,Accessories,Covers,Covers 19,74841.44,4,0.04,9490.02
ORD0766,2024-08-12,2024-08-17,Customer_128,South,Laptops,Gaming,Gaming 23,74508.04,2,0.1,3286.1
ORD0767,2024-11-30,2024-12-01,Customer_97,East,Phones,Android,Android 26,115902.18,9,0.09,-1722.46
ORD0768,2023-08-08,2023-08-12,Customer_172,North,Accessories,Covers,Covers 46,52177.72,1,0.07,3294.37
ORD0769,2024-08-23,2024-08-30,Customer_188,West,Phones,iPhone,iPhone 19,84870.84,2,0.26,-16603.43
ORD0770,2023-02-07,2023-02-11,Customer_96,East,Phones,Feature Phone,Feature Phone 42,99103.3,4,0.07,5528.97
ORD0771,2023-01-01,2023-01-08,Customer_80,West,Phones,Android,Android 36,25223.42,4,0.29,-1931.76
ORD0772,2023-06-04,2023-06-06,Customer_42,North,Tablets,iPad,iPad 18,47291.73,1,0.03,3513.37
ORD0773,2024-02-26,2024-03-01,Customer_11,East,Phones,Android,Android 13,3235.2,8,0.24,-584.58
ORD0774,2024-12-16,2024-12-23,Customer_72,West,Accessories,Chargers,Chargers 9,77579.08,3,0.15,-3067.71
ORD0775,2024-10-27,2024-10-29,Customer_165,East,Phones,Feature Phone,Feature Phone 37,50337.54,10,0.01,3305.29
ORD0776,2023-07-03,2023-07-06,Customer_126,South,Laptops,Business,Business 26,78238.97,5,0.22,-2180.32
ORD0777,2023-12-03,2023-12-04,Customer_136,East,Accessories,Chargers,Chargers 38,33293.99,1,0.17,300.19
ORD0778,2023-09-27,2023-10-04,Customer_133,West,Phones,Android,Android 4,81345.1,3,0.26,-4982.56
ORD0779,2023-10-29,2023-11-04,Customer_14,East,Accessories,Chargers,Chargers 41,79270.59,3,0.1,2953.94
ORD0780,2024-03-16,2024-03-20,Customer_160,West,Phones,Android,Android 29,24237.3,5,0.2,-3028.79
ORD0781,2024-11-19,2024-11-26,Customer_111,North,Accessories,Covers,Covers 41,2149.71,5,0.06,112.61
ORD0782,2024-10-16,2024-10-19,Customer_47,South,Laptops,Gaming,Gaming 33,26187.32,10,0.18,-887.66
ORD0783,2023-06-06,2023-06-09,Customer_173,East,Laptops,Gaming,Gaming 48,64253.35,7,0.2,-8293.63
ORD0784,2023-02-05,2023-02-12,Customer_35,East,Phones,iPhone,iPhone 38,16418.95,1,0.18,-92.01
ORD0785,2023-08-28,2023-08-29,Customer_153,South,Tablets,Android Tablet,Android Tablet 50,24673.34,1,0.26,-2750.3
ORD0786,2024-09-04,2024-09-10,Customer_96,West,Accessories,Covers,Covers 3,45233.73,5,0.15,-2649.66
ORD0787,2023-08-08,2023-08-09,Customer_106,North,Tablets,Windows Tablet,Windows Tablet 19,97882.94,7,0.26,-17833.46
ORD0788,2023-11-29,2023-12-04,Customer_51,West,Laptops,Business,Business 28,51647.38,1,0.25,-1644.46
ORD0789,2023-08-23,2023-08-26,Customer_104,North,Laptops,Gaming,Gaming 1,57479.71,3,0.1,6394.25
ORD0790,2023-09-17,2023-09-19,Customer_147,East,Laptops,Gaming,Gaming 22,83618.55,5,0.24,-7022.94
ORD0791,2024-04-17,2024-04-21,Customer_159,North,Phones,Android,Android 6,108270.77,4,0.0,23268.57
ORD0792,2024-02-22,2024-02-28,Customer_120,South,Accessories,Headphones,Headphones 46,64098.96,6,0.25,-8664.85
ORD0793,2023-12-14,2023-12-20,Customer_176,North,Phones,Feature Phone,Feature Phone 9,4246.23,2,0.01,960.08
ORD0794,2024-04-07,2024-04-12,Customer_172,South,Tablets,Windows Tablet,Windows Tablet 4,94039.11,4,0.27,-19222.83
ORD0795,2023-09-29,2023-10-01,Customer_113,South,Laptops,Gaming,Gaming 47,49005.56,6,0.28,-5774.24
ORD0796,2024-08-03,2024-08-05,Customer_12,North,Phones,Feature Phone,Feature Phone 39,47129.9,5,0.09,649.22
ORD0797,2023-03-09,2023-03-16,Customer_133,South,Tablets,Android Tablet,Android Tablet 45,24315.51,10,0.1,798.18
ORD0798,2023-05-16,2023-05-18,Customer_82,North,Accessories,Headphones,Headphones 44,78820.43,3,0.24,-10745.15
ORD0799,2024-12-11,2024-12-13,Customer_46,South,Laptops,Ultrabook,Ultrabook 11,6287.76,7,0.17,-546.38
ORD0800,2023-06-14,2023-06-16,Customer_21,South,Accessories,Headphones,Headphones 49,5874.38,10,0.24,-762.42
ORD0801,2024-03-16,2024-03-23,Customer_49,West,Laptops,Gaming,Gaming 3,100707.26,7,0.23,-14814.63
ORD0802,2023-07-16,2023-07-22,Customer_43,West,Laptops,Gaming,Gaming 40,81300.47,10,0.1,186.92
ORD0803,2024-06-17,2024-06-18,Customer_162,West,Phones,Android,Android 49,10923.92,1,0.03,1626.88
ORD0804,2024-02-07,2024-02-09,Customer_200,North,Laptops,Ultrabook,Ultrabook 3,112196.77,9,0.1,933.6
ORD0805,2023-03-08,2023-03-10,Customer_154,North,Phones,Feature Phone,Feature Phone 4,60473.32,6,0.1,4963.87
ORD0806,2023-10-21,2023-10-26,Customer_97,West,Accessories,Covers,Covers 48,88481.54,6,0.21,-6623.25
ORD0807,2023-04-21,2023-04-24,Customer_129,West,Phones,Feature Phone,Feature Phone 49,79836.03,8,0.08,2395.89
ORD0808,2024-02-05,2024-02-07,Customer_192,East,Phones,Android,Android 24,27192.61,1,0.16,579.77
ORD0809,2024-10-09,2024-10-11,Customer_197,North,Accessories,Headphones,Headphones 44,89177.93,8,0.11,1563.46
ORD0810,2024-09-17,2024-09-22,Customer_56,South,Laptops,Gaming,Gaming 20,11062.78,1,0.25,-70.16
ORD0811,2023-01-14,2023-01-21,Customer_13,South,Accessories,Chargers,Chargers 48,46449.25,1,0.26,-2535.39
ORD0812,2023-01-08,2023-01-15,Customer_75,East,Phones,iPhone,iPhone 30,104732.64,10,0.23,-15846.67
ORD0813,2024-10-06,2024-10-10,Customer_9,South,Accessories,Covers,Covers 18,23526.78,5,0.24,-3678.33
ORD0814,2024-09-05,2024-09-06,Customer_24,South,Tablets,iPad,iPad 36,36815.05,2,0.1,-959.18
ORD0815,2023-09-05,2023-09-08,Customer_82,North,Tablets,Android Tablet,Android Tablet 43,7869.2,2,0.22,-1225.23
ORD0816,2023-07-28,2023-08-01,Customer_42,South,Tablets,iPad,iPad 25,2404.96,10,0.07,404.28
ORD0817,2024-11-17,2024-11-23,Customer_73,East,Phones,Feature Phone,Feature Phone 18,98060.1,5,0.01,14763.66
ORD0818,2023-01-13,2023-01-14,Customer_4,East,Tablets,iPad,iPad 4,96123.5,2,0.08,13858.31
ORD0819,2023-05-30,2023-05-31,Customer_83,West,Laptops,Gaming,Gaming 9,97987.76,9,0.17,4452.09
ORD0820,2024-07-03,2024-07-08,Customer_103,East,Accessories,Headphones,Headphones 19,86905.01,7,0.04,17436.51
ORD0821,2024-01-30,2024-02-02,Customer_62,East,Accessories,Headphones,Headphones 6,39833.37,1,0.29,-8599.8
ORD0822,2024-03-27,2024-03-30,Customer_182,East,Phones,Android,Android 20,104709.91,4,0.03,9658.19
ORD0823,2023-01-08,2023-01-10,Customer_13,East,Tablets,iPad,iPad 19,31852.17,1,0.02,3696.01
ORD0824,2024-10-17,2024-10-20,Customer_130,North,Phones,Android,Android 16,73898.89,1,0.1,-3465.18
ORD0825,2024-03-12,2024-03-16,Customer_22,South,Accessories,Chargers,Chargers 20,110603.92,10,0.19,-9149.74
ORD0826,2023-01-13,2023-01-19,Customer_141,East,Phones,Feature Phone,Feature Phone 18,103149.94,6,0.08,2988.44
ORD0827,2024-07-07,2024-07-12,Customer_195,East,Tablets,Android Tablet,Android Tablet 22,38422.72,10,0.18,-62.31
ORD0828,2024-01-06,2024-01-11,Customer_175,South,Accessories,Headphones,Headphones 21,3188.04,5,0.09,403.47
ORD0829,2023-09-01,2023-09-02,Customer_122,South,Laptops,Ultrabook,Ultrabook 49,46995.27,2,0.22,-2490.96
ORD0830,2023-01-08,2023-01-14,Customer_155,East,Accessories,Headphones,Headphones 44,67119.17,3,0.12,1020.56
ORD0831,2023-04-17,2023-04-19,Customer_149,North,Laptops,Gaming,Gaming 23,9022.99,9,0.21,-116.45
ORD0832,2024-12-01,2024-12-03,Customer_170,North,Accessories,Covers,Covers 41,113630.35,10,0.08,9666.3
ORD0833,2023-04-12,2023-04-18,Customer_180,South,Accessories,Chargers,Chargers 44,104852.64,9,0.18,-11492.21
ORD0834,2024-08-18,2024-08-22,Customer_180,South,Tablets,iPad,iPad 6,33530.08,6,0.3,-8202.58
ORD0835,2023-06-21,2023-06-27,Customer_128,North,Tablets,Windows Tablet,Windows Tablet 33,78100.54,5,0.11,8058.26
ORD0836,2023-10-30,2023-11-03,Customer_135,East,Phones,Feature Phone,Feature Phone 9,98742.1,5,0.02,18938.46
ORD0837,2023-11-19,2023-11-20,Customer_174,South,Tablets,iPad,iPad 25,74025.02,6,0.09,-82.0
ORD0838,2023-09-14,2023-09-21,Customer_54,North,Tablets,iPad,iPad 50,12116.57,5,0.25,-234.3
ORD0839,2024-09-02,2024-09-03,Customer_103,West,Accessories,Covers,Covers 40,70306.15,10,0.09,8139.5
ORD0840,2023-11-17,2023-11-23,Customer_33,West,Phones,Feature Phone,Feature Phone 43,43713.74,6,0.21,-3178.7
ORD0841,2023-02-19,2023-02-26,Customer_189,South,Accessories,Covers,Covers 8,73989.22,1,0.02,16515.3
ORD0842,2023-02-18,2023-02-22,Customer_161,North,Phones,iPhone,iPhone 7,112833.56,7,0.05,9589.43
ORD0843,2023-04-28,2023-05-03,Customer_127,West,Phones,Feature Phone,Feature Phone 46,64316.43,8,0.08,3854.62
ORD0844,2023-07-18,2023-07-25,Customer_128,East,Tablets,Android Tablet,Android Tablet 2,64702.37,7,0.22,-8951.61
ORD0845,2024-08-17,2024-08-21,Customer_30,East,Phones,Feature Phone,Feature Phone 18,2008.91,5,0.03,153.8
ORD0846,2024-04-05,2024-04-09,Customer_19,South,Phones,iPhone,iPhone 48,57007.89,9,0.08,9331.55
ORD0847,2024-04-15,2024-04-17,Customer_36,North,Laptops,Ultrabook,Ultrabook 22,47210.71,8,0.23,-7236.53
ORD0848,2023-05-12,2023-05-16,Customer_111,North,Laptops,Business,Business 16,92933.78,4,0.11,3880.4
ORD0849,2024-06-09,2024-06-10,Customer_119,East,Tablets,Windows Tablet,Windows Tablet 1,25822.93,10,0.21,-1509.4
ORD0850,2024-09-15,2024-09-17,Customer_156,North,Phones,Feature Phone,Feature Phone 18,25553.83,9,0.17,-2520.34
ORD0851,2024-09-20,2024-09-24,Customer_193,East,Tablets,iPad,iPad 50,17934.95,8,0.21,-980.51
ORD0852,2023-10-08,2023-10-15,Customer_37,East,Laptops,Business,Business 5,49454.61,7,0.08,5622.05
ORD0853,2023-03-11,2023-03-13,Customer_38,South,Accessories,Covers,Covers 36,117325.55,6,0.26,-11146.08
ORD0854,2023-09-25,2023-10-01,Customer_53,East,Accessories,Covers,Covers 10,31181.88,4,0.04,522.75
ORD0855,2023-04-02,2023-04-07,Customer_131,East,Accessories,Covers,Covers 23,107545.13,5,0.01,17290.42
ORD0856,2023-12-25,2023-12-28,Customer_172,South,Laptops,Gaming,Gaming 44,94005.5,5,0.06,6072.25
ORD0857,2023-03-17,2023-03-20,Customer_190,West,Phones,Android,Android 23,66420.53,9,0.3,-8245.81
ORD0858,2024-02-23,2024-02-28,Customer_116,South,Accessories,Headphones,Headphones 2,96970.94,8,0.13,7832.63
ORD0859,2023-05-05,2023-05-10,Customer_154,South,Accessories,Headphones,Headphones 31,35851.87,3,0.16,-1593.43
ORD0860,2024-07-24,2024-07-30,Customer_26,North,Laptops,Ultrabook,Ultrabook 43,15071.0,8,0.01,3247.98
ORD0861,2024-10-23,2024-10-27,Customer_188,South,Tablets,iPad,iPad 26,35023.31,3,0.07,1312.21
ORD0862,2023-08-24,2023-08-26,Customer_63,South,Accessories,Covers,Covers 44,24406.21,5,0.24,-2268.49
ORD0863,2023-05-24,2023-05-25,Customer_29,East,Laptops,Gaming,Gaming 44,22905.77,2,0.11,-14.49
ORD0864,2024-03-16,2024-03-19,Customer_15,North,Accessories,Headphones,Headphones 20,114449.56,10,0.03,7958.95
ORD0865,2023-02-04,2023-02-07,Customer_122,North,Accessories,Covers,Covers 9,16391.35,7,0.27,-438.7
ORD0866,2024-03-27,2024-04-02,Customer_12,North,Accessories,Covers,Covers 13,102888.36,2,0.05,18132.5
ORD0867,2024-01-28,2024-01-30,Customer_13,West,Accessories,Chargers,Chargers 18,13874.25,3,0.01,856.18
ORD0868,2024-02-23,2024-02-27,Customer_113,West,Phones,Feature Phone,Feature Phone 14,45436.55,10,0.21,1168.0
ORD0869,2024-08-01,2024-08-08,Customer_56,East,Tablets,Android Tablet,Android Tablet 20,115158.19,1,0.18,810.71
ORD0870,2023-09-25,2023-09-27,Customer_34,West,Phones,iPhone,iPhone 23,104449.33,7,0.27,-8326.12
ORD0871,2023-01-22,2023-01-24,Customer_44,East,Laptops,Gaming,Gaming 45,72389.53,2,0.19,-6857.4
ORD0872,2023-12-09,2023-12-16,Customer_185,West,Laptops,Business,Business 12,115681.35,1,0.16,1675.9
ORD0873,2024-07-24,2024-07-30,Customer_31,West,Tablets,Android Tablet,Android Tablet 35,22297.4,4,0.06,2683.67
ORD0874,2024-03-12,2024-03-17,Customer_149,West,Phones,Feature Phone,Feature Phone 46,69611.81,8,0.03,13009.44
ORD0875,2023-03-10,2023-03-16,Customer_22,South,Phones,Feature Phone,Feature Phone 38,26741.78,7,0.16,2153.02
ORD0876,2024-03-06,2024-03-07,Customer_153,West,Phones,Feature Phone,Feature Phone 22,54491.2,10,0.0,4353.57
ORD0877,2024-10-08,2024-10-10,Customer_102,South,Tablets,Android Tablet,Android Tablet 10,73286.65,6,0.07,8285.21
ORD0878,2024-04-19,2024-04-21,Customer_151,West,Phones,iPhone,iPhone 42,114355.25,1,0.2,-9320.26
ORD0879,2023-11-15,2023-11-22,Customer_175,North,Laptops,Business,Business 30,9896.63,7,0.21,-1210.99
ORD0880,2024-11-26,2024-11-28,Customer_107,South,Accessories,Chargers,Chargers 45,29401.2,1,0.11,-1429.12
ORD0881,2024-03-12,2024-03-18,Customer_41,South,Tablets,Windows Tablet,Windows Tablet 38,35737.09,3,0.28,-3088.07
ORD0882,2023-02-09,2023-02-11,Customer_51,North,Accessories,Covers,Covers 40,119986.44,7,0.3,-27742.66
ORD0883,2023-09-21,2023-09-28,Customer_97,West,Phones,iPhone,iPhone 35,97900.91,9,0.09,7802.85
ORD0884,2023-05-24,2023-05-30,Customer_131,East,Laptops,Business,Business 11,45515.87,9,0.07,1957.82
ORD0885,2023-07-16,2023-07-21,Customer_83,East,Phones,Feature Phone,Feature Phone 21,102621.32,8,0.09,-1742.42
ORD0886,2023-03-08,2023-03-12,Customer_130,South,Accessories,Covers,Covers 47,100302.7,2,0.03,18999.31
ORD0887,2024-06-22,2024-06-29,Customer_83,East,Accessories,Covers,Covers 20,56438.84,3,0.27,-4094.44
ORD0888,2023-01-17,2023-01-21,Customer_72,West,Tablets,Windows Tablet,Windows Tablet 26,6199.45,4,0.22,-608.24
ORD0889,2023-01-07,2023-01-13,Customer_81,South,Phones,iPhone,iPhone 22,96693.88,7,0.02,14579.0
ORD0890,2024-12-08,2024-12-11,Customer_177,North,Phones,Android,Android 48,87013.68,3,0.15,2193.34
ORD0891,2024-05-03,2024-05-10,Customer_187,East,Accessories,Covers,Covers 19,75898.38,2,0.08,471.41
ORD0892,2024-04-03,2024-04-08,Customer_126,South,Tablets,Android Tablet,Android Tablet 7,7911.54,6,0.23,-1289.12
ORD0893,2023-01-24,2023-01-27,Customer_174,South,Tablets,Android Tablet,Android Tablet 22,51966.97,3,0.3,-6990.03
ORD0894,2024-10-06,2024-10-07,Customer_185,North,Phones,Android,Android 48,69233.26,9,0.0,7963.43
ORD0895,2024-12-31,2025-01-07,Customer_75,North,Accessories,Chargers,Chargers 15,14615.16,7,0.18,917.56
ORD0896,2023-04-14,2023-04-16,Customer_191,South,Laptops,Ultrabook,Ultrabook 14,35359.22,2,0.17,-376.56
ORD0897,2023-10-20,2023-10-27,Customer_108,West,Laptops,Ultrabook,Ultrabook 47,87793.58,10,0.19,-9244.76
ORD0898,2024-02-27,2024-03-02,Customer_27,North,Phones,Android,Android 31,48704.81,1,0.05,7511.03
ORD0899,2023-10-02,2023-10-08,Customer_55,South,Accessories,Headphones,Headphones 24,12400.68,6,0.1,1161.01
ORD0900,2023-12-20,2023-12-26,Customer_180,North,Laptops,Business,Business 14,97980.44,6,0.16,-5642.57
ORD0901,2023-12-30,2024-01-04,Customer_155,East,Phones,Android,Android 3,53417.85,6,0.08,4986.33
ORD0902,2023-07-08,2023-07-09,Customer_61,South,Accessories,Covers,Covers 24,54091.95,9,0.3,-8952.76
